ID;Title;URL;Actual Price;Old Price;Base Price;Courier Price;Subscribe Price;Single Item Pack Discount Price;Whole Pack Discount Price;Whole Pack Without Discount Price;Brand
169482;Сухой корм для собак средних и крупных пород, с курицей, 14,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-kuricey-14-5kg.html;5781;8259;0;0;0;0;0;0;Perfect Fit
147004;Regional Grassland Сухой корм для собак, с мясом кабана, ягненка и буйвола, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/regional-grassland-korm-suhoy-dlya-sobak.html;1999;0;0;0;0;0;0;0;Dog & Dog Wild
169240;Adult Monoprotein Сухой корм для собак мелких пород, белая рыба, 500 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-beloy-ryboy-1-5kg.html;466;0;0;0;0;0;0;0;AlphaPet
42315;Сухой корм для взрослых собак всех пород, с говядиной, 2,2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pedigree_suhoy_korm_dlya_vzroslyh_sobak_vseh_porod_govyadina.html;689;0;0;0;0;0;0;0;Pedigree
117411;Natural Ingredients Сухой корм для взрослых собак крупных пород, с курицей, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/avva-korm-dlya-vzroslyh-sobak-krupnyh-porod-s-kuricey-mesh-12kg.html;1749;0;0;0;0;0;0;0;Aвва
164076;Care Sensitive Сухой корм для собак всех пород, с индейкой и ягненком, 1,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-vseh-porod-s-indeykoy-i-yagnenkom-1-5kg.html;1499;0;0;0;0;0;0;0;Brit
93841;Sensitive digestion Сухой корм для взрослых собак средних и крупных пород при чувствительном пищеварении, с индейкой, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/proplan-suh-2-5kg-dlya-sobak-srednih-i-krupnyh-porod-grain-free-sindeykoy.html;2225;0;0;0;0;0;0;0;PRO PLAN®
146699;Mono All Breed сухой корм для собак всех пород с форелью, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-vseh-porod-s-forelyu.html;1999;0;0;0;0;0;0;0;UNICA
174168;Fresh Сухой корм для собак мелких пород, с индейкой и бататом, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-korm-suhoy-dlya-sobak-melkih-porod-s-indeykoy-i-batatom-1-kg.html;1735;0;0;0;0;0;0;0;Grandorf
174165;Fresh Сухой корм для собак мелких пород, с ягненком и бататом, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-korm-suhoy-dlya-sobak-melkih-porod-s-yagnenkom-i-batatom-1-kg.html;1735;0;0;0;0;0;0;0;Grandorf
173454;Holistic Adult Medium & Maxi Сухой корм для собак средних и крупных пород, с индейкой и уткой, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-indeykoy-i-utkoy-1-kg.html;1735;0;0;0;0;0;0;0;Grandorf
42481;Сухой корм для собак всех пород Мясное изобилие, с овощами и травами, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Chappi_suhoy_korm_dlya_sobak_Myasnoe_izobilie.html;545;0;0;0;0;0;0;0;Chappi
42405;Yorkshire Terrier Puppy Сухой корм для щенков породы йоркширский терьер в возрасте до 10 месяцев, 500 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_suhoy_korm_dlya_shchenkov_porody_Yorkshirskiy_terer.html;615;0;0;0;0;0;0;0;Royal Canin
164071;Care Adult Сухой корм для собак средних пород, с индейкой, 1,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-srednih-porod-s-indeykoy-1-5kg.html;1499;0;0;0;0;0;0;0;Brit
42482;Сухой корм для собак всех пород, с говядиной по-домашнему, овощами и травами, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Chappi_suhoy_korm_dlya_sobak_s_govyadinoy.html;545;0;0;0;0;0;0;0;Chappi
48198;Mini Adult 8+ Сухой корм для малых собак с 8 лет до 12 лет, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Mini_Adult_suhoy_korm_dlya_sobak_melkih_porod_starshe_8_let_2_kg_1007856.html;1867;0;0;0;0;0;0;0;Royal Canin
159370;Natura Сухой корм для собак мелких пород, оленина, рис и морковка, 800 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-olenem-risom-i-morkovyu-800g.html;586;0;0;0;0;0;0;0;Unica Natura
156028;Премиум Cухой корм для собак средних пород, индейка и телятина, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/premium-suhoy-korm-dlya-sobak-srednih-porod-indeyka-i-telyatina-3kg.html;1475;0;0;0;0;0;0;0;Brit
173444;Holistic Adult Medium & Maxi Сухой корм для собак средних и крупных пород, с индейкой, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-indeykoy-1-kg.html;1599;0;0;0;0;0;0;0;Grandorf
137918;Корм сухой для взрослых собак мелких пород с курицей, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-melkih-porod-kurica.html;495;0;0;0;0;0;0;0;Brit
174171;Fresh Сухой корм для собак мелких пород, с лососем и бататом, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-korm-suhoy-dlya-sobak-melkih-porod-s-lososem-i-batatom-1-kg.html;1735;0;0;0;0;0;0;0;Grandorf
42367;Opti Digest сухой корм для взрослых собак для крупных пород с атлетическим телосложением при чувствительном пищеварении с ягненком, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_suhoy_korm_dlya_sobak_krupnyh_porod_s_atleticheskim_teloslogeniem_yagnenok.html;2425;0;0;0;0;0;0;0;PRO PLAN®
146250;Сухой корм для собак мини пород с индейкой и рисом, 500 г;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-s-indeykoy-i-risom1.html;543;0;0;0;0;0;0;0;AlphaPet
42401;Pug Adult Сухой корм для собак породы мопс старше 10 месяцев, 500 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Pug_Adult_suhoy_korm_dlya_sobak_porody_Mops.html;585;0;0;0;0;0;0;0;Royal Canin
146693;Mini сухой корм для собак мелких пород с уткой, рисом и картофелем, 800 гр;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-utkoy-risom-i-kartofelem.html;689;0;0;0;0;0;0;0;UNICA
146279;Корм сухой для взрослых собак, с говядиной и овощами, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-govyadinoy-i-ovoshchami.html;1025;0;0;0;0;0;0;0;Sirius
146413;Maxi сухой корм для собак крупных пород с ягненком, рисом и бобами, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-yagnenkom-risom-i-bobami.html;1899;0;0;0;0;0;0;0;UNICA
164070;Care Adult Сухой корм для собак средних пород, с лососем и индейкой, 1,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-porod-s-lososem-i-indeykoy-1-5kg.html;1499;0;0;0;0;0;0;0;Brit
148082;Premium Adult Сухой корм для собак мелких пород, ягненок и рис, 400 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/avva-premium-suh-400g-dlya-sobak-melkih-porod-yagnenok-i-ris.html;389;0;0;0;0;0;0;0;Aвва
70238;Medium Adult 7+ корм для собак средних пород от 7 до 10 лет, 4 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-srednih-porod-starshe-7-let-mesh-15-kg.html;3199;0;0;0;0;0;0;0;Royal Canin
82169;All Breeds Adult корм для взрослых собак всех пород, с лососем и рисом, 12 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-speciality-korm-dlya-sobak-vseh-porod-losos-s-risom-12-kg.html;10707;0;0;0;0;0;0;0;Monge
173158;Сухой корм для взрослых собак всех пород, с ягненком,  3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-vzroslyh-sobak-vseh-porod-s-yagnenkom-12-kg.html;2999;0;0;0;0;0;0;0;Grandin
42342;Healthy Start Сухой корм для щенков средних пород, с высоким содержанием курицы, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Puppy_suhoy_korm_dlya_shchenkov_srednih_porod_kuritsaris.html;2379;0;0;0;0;0;0;0;PRO PLAN®
45774;Duo Delice Сухой корм с двойной текстурой гранул для взрослых собак мелких и карликовых пород, с высоким содержанием говядины, 700 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Duo_Delice_Adult_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_govyadina.html;679;0;0;0;0;0;0;0;PRO PLAN®
31743;Sensitive Skin Сухой корм для щенков средних пород с чувствительной кожей, с высоким содержанием лосося, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_shchenkov_srednih_porod_Pappi_Sensetiv_chuvstv_koga_Proplanlososris_up_15kg_1014389.html;2379;0;0;0;0;0;0;0;PRO PLAN®
174174;Fresh Сухой корм для собак мелких пород, с уткой и бататом, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-korm-suhoy-dlya-sobak-melkih-porod-s-utkoy-i-batatom-1-kg.html;1735;0;0;0;0;0;0;0;Grandorf
60866;French Bulldog Puppy корм для щенков породы французский бульдог в возрасте до 12 месяцев, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Royal_Kanin_Frantsuzskiy_Buldog_YUnior.html;2929;0;0;0;0;0;0;0;Royal Canin
139541;Сухой корм для взрослых собак средних пород с курицей, 1 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-srednih-porod-kurica.html;389;0;0;0;0;0;0;0;Brit
42981;French Bulldog Adult Сухой корм для собак породы французский бульдог с 12 месяцев, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Royal_Kanin_Frantsuzskiy_buldog_Edalt.html;2817;0;0;0;0;0;0;0;Royal Canin
146403;Корм сухой для взрослых собак мелких пород, с курицей, 400 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-meat-suhoy-korm-dlya-sobak-melkih-porod-s-kuricey-1-5-kg1.html;499;0;0;0;0;0;0;0;Grandin
80145;Maxi Starter корм для щенков крупных пород до 2-х месяцев, беременных и кормящих сук, 4 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-shchenkov-krupnyh-porod-maksi-starter-do-2-mes-mesh-4-kg.html;3457;0;0;0;0;0;0;0;Royal Canin
174045;Holistic Сухой корм для собак мелких пород, с океанической рыбой, коноплей и алое вера, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/holistic-korm-sukhoy-dlya-sobak-melkikh-porod-s-okeanicheskoy-ryboy-konopley-i-aloe-vera-2kg.html;3685;0;0;0;0;0;0;0;ALLEVA
146246;WOW Сухой корм для собак мини пород с ягненком и рисом, 900 г;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-s-yagnenkom-i-risom.html;649;0;0;0;0;0;0;0;AlphaPet
169455;Adult Large Сухой корм для взрослых собак крупных пород, с курицей, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-krupnyh-porod-kurica-3kg.html;1649;0;0;0;0;0;0;0;Aвва
147261;Adult Сухой корм для взрослых собак мелких и карликовых пород, с говядиной и рисом, 1,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-govyadina-i-ris.html;715;0;0;0;0;0;0;0;Purina ONE®
148093;Premium Adult Сухой корм для собак крупных пород, курица, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/avva-premium-suh-2kg-dlya-sobak-krupnyh-porod-kurica.html;1189;0;0;0;0;0;0;0;Aвва
82115;Medium Adult корм для взрослых собак средних пород с нормальной физической активностью, с курицей, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-medium-korm-dlya-vzroslyh-sobak-srednih-porod-3-kg.html;2547;0;0;0;0;0;0;0;Monge
146293;Корм сухой для взрослых собак крупных пород, с индейкой и овощами, 15 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-krupnyh-porod-s-indeykoy-i-ovoshchami.html;5835;0;0;0;0;0;0;0;Sirius
82175;All Breeds Adult корм для взрослых собак всех пород, с уткой, рисом и картофелем, 12 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-speciality-korm-dlya-sobak-vseh-porod-utka-s-risom-i-kartofelem12-kg.html;10329;0;0;0;0;0;0;0;Monge
173161;Fresh Meat Сухой корм для собак крупных и гигантских пород с курицей,3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-meat-suhoy-korm-dlya-sobak-krupnyh-i-gigantskih-porod-s-kuricey-12-kg.html;2449;0;0;0;0;0;0;0;Grandin
45777;Duo Delice Сухой корм для взрослых собак средних и крупных пород, с высоким содержанием говядины, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Duo_Delice_Adult_suhoy_korm_dlya_sobak_govyadinaris.html;2079;0;0;0;0;0;0;0;PRO PLAN®
60908;Giant Starter Mother & Babydog Сухой корм для щенков до 2 месяцев, 4 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_Royal_Kanin_dlya_shchenkov_Dgayan_starter_do_2h_mes_ochen_krupnyhporod_i_beremennyh_soba_1022056.html;2999;0;0;0;0;0;0;0;Royal Canin
46869;Everyday Nutrition Сухой корм для взрослых собак мелких и карликовых пород, с высоким содержанием курицы, 700 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adult_Small_suhoy_korm_dlya_sobak_melkih_porod_kuritsaris_3_kg_1004261.html;645;0;0;0;0;0;0;0;PRO PLAN®
42421;Ageing Maxi Сухой корм для пожилых собак крупных пород старше 8 лет, 15 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Maxi_Ageing_suhoy_korm_dlya_sobak_krupnyh_porod_starshe_8et.html;10379;0;0;0;0;0;0;0;Royal Canin
173448;Holistic Adult Maxi Сухой корм для собак крупных пород, с индейкой, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-indeykoy-3-kg.html;3815;0;0;0;0;0;0;0;Grandorf
146696;Mini сухой корм для собак мелких пород с лососем, рисом и горохом, 800 гр;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-lososem-risom-i-gorohom.html;689;0;0;0;0;0;0;0;UNICA
170040;Сухой корм для собак крупных пород, с ягненком и картофелем, 10 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-yagnenkom-i-kartofelem-10kg.html;4649;6199;0;0;0;0;0;0;Мираторг
169221;Adult Large Сухой корм для собак крупных пород с индейкой, курицей, рисом и тыквой, 5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-sukhoy-dlya-sobak-krupnykh-porod-s-indeykoy-kuritsey-risom-i-tykvoy-mesh-5kg.html;3746;0;0;0;0;0;0;0;BOWL WOW
82123;Medium Puppy and Junior корм для щенков средних пород (с 2-х месяцев), с курицей, 12 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-medium-korm-dlya-shchenkov-srednih-porod-800g.html;9635;0;0;0;0;0;0;0;Monge
170034;Сухой корм для собак мелких пород, с ягненком и картофелем, 2,6 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-yagnenkom-i-kartofelem-2-6kg.html;1434;2049;0;0;0;0;0;0;Мираторг
82106;Maxi Adult корм для взрослых собак крупных пород с нормальной физической активностью, с курицей, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/monge-dog-maxi-korm-dlya-vzroslyh-sobak-krupnyh-porod-3-kg.html;2649;0;0;0;0;0;0;0;Monge
42310;Сухой корм для взрослых собак крупных пород, с говядиной, 13 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pedigree_suhoy_korm_dlya_vzroslyh_sobak_krupnyh_porod.html;4177;0;0;0;0;0;0;0;Pedigree
139890;Premium Dog Adult Large and Giant сухой корм для собак крупных и гигантских пород с курицей, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/premium-dog-adult-large-and-giant-s-kuricey-dlya-vzroslyh-sobak-krupnyh-i-gigantskih-porod.html;1479;0;0;0;0;0;0;0;Brit
147263;Mini Сухой корм для взрослых собак мелких и карликовых пород, склонных к набору веса, с индейкой и рисом, 1,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-indeyka-i-ris.html;715;0;0;0;0;0;0;0;Purina ONE®
42336;Everyday Nutrition Сухой корм для взрослых собак средних пород, с высоким содержанием курицы, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adult_suhoy_korm_dlya_sobak_srednih_porod_kuritsaris.html;2115;0;0;0;0;0;0;0;PRO PLAN®
44104;Premium Fresh Meat Adult Сухой корм для собак всех пород старше 1 года, с ягненком и рисом, 12 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Avva_Premium_Fresh_Meat_suhoy_korm_dlya_sobak_vseh_porod_yagnenokris.html;5689;0;0;0;0;0;0;0;Aвва
98480;Mini Dermacomfort сухой корм для собак маленьких пород, склонных к кожным раздражениям и зуду, 1кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-dermakmfort.html;1235;0;0;0;0;0;0;0;Royal Canin
31756;Bulldog Adult корм для английских бульдогов старше 12 месяцев, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Royal_Kanin_Buldog_24_Edalt.html;2817;0;0;0;0;0;0;0;Royal Canin
148354;Premium Сухой корм для собак мелких пород, индейка с овощами, 400 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-indeyka-s-ovoshchami-400-g.html;199;0;0;0;0;0;0;0;DELICANA
169208;Adult Small Cухой корм для собак мелких пород с индейкой, рисом и розмарином, 800 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-indeykoy-risom-i-rozmarinom-pak-0-8kg.html;686;0;0;0;0;0;0;0;BOWL WOW
104661;Science Plan Сухой корм для щенков средних пород для поддержания сильного иммунитета, с ягненком и рисом, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_shchenkov_i_beremennyh_sobak_yagnenokris.html;2600;0;0;0;0;0;0;0;Hill's
42399;Labrador Retriever Puppy 33 Сухой корм для щенков породы лабрадор-ретривет в возрасте до 15 месяцев, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_33_Junior_suhoy_korm_dlya_shchenkov_porodyabrador_Retriver.html;2909;0;0;0;0;0;0;0;Royal Canin
146263;Сухой корм для щенков крупных пород с говядиной, 3 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-shchenkov-krupnyh-porod-s-govyadinoy.html;2669;0;0;0;0;0;0;0;AlphaPet
146291;Корм сухой для взрослых собак, с ягненком и рисом, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-yagnenkom-i-risom1.html;1025;0;0;0;0;0;0;0;Sirius
42389;Dachshund Adult Сухой корм для собак породы такса старше 10 месяцев, 1,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Dachshund_28_Adult_suhoy_korm_dlya_sobak_porody_Taksa.html;1609;0;0;0;0;0;0;0;Royal Canin
147012;Adult Mini Equilibrium сухой корм для собак мелких пород с ягненком, 2 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-yagnenkom1.html;1129;0;0;0;0;0;0;0;UNICA
31684;Каша моментальная для собак Княжеская, 300 гр.;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_suhoy_dlya_sobak_Gurman_Momentalnaya_kasha_Knyageskaya_grechkaris_bn_300g_1019336.html;225;0;0;0;0;0;0;0;Четвероногий Гурман
146243;WOW Сухой корм для собак мини пород с индейкой и рисом, 500 г;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-s-indeykoy-i-risom.html;329;0;0;0;0;0;0;0;AlphaPet
104647;Science Plan Сухой корм для взрослых собак крупных пород для поддержания здоровья суставов и мышечной массы, с курицей, 2,5 кг;https://old.4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_sobak_krupnyh_porod_kuritsey.html;2737;0;0;0;0;0;0;0;Hill's
